484,POST,atur-,"to use, to wear’atucilliuq it ’seems ’to ’have ’been ’used, worn’Itlemni ’anqertuq ’tan’gaurlucuar ’curartucilliluni ’iqemvagluni-llu ’camek. When ’I ’came ’in, ’the ’little ’boy ’rushed ’out, ’looking ’as ’if ’he ’had ’been ’eating ’blueberries ’and ’with ’his ’mouth ’full ’of something.",
488,POST,"@:(u)ciq condition of possessor with respect to V; incidence of V; occurrence of V # takes possessed endings almost exclusively (but see use with iliitni below); although this is a nominalizing postbase, if the embedded verb is considered intransitive, then a subject for that embedded verb in the absolutive case may be used (rather than a possessor for the derived noun in the relative case) (see first sentence example below); if the embedded verb is considered transitive, then the possessed ending of the derived noun agrees in person and number with the object of that embedded verb, and that object can be expressed by a noun in the absolutive case, while the subject of the embedded verb can be expressed by a noun in the terminalis case (see second sentence example below); see also Practical Grammar . . . of Yup’ik (p. 367ff); not used with -ciqe-/-ciiqe-; instead, -cirkaq is used for the future; > -ciirute-, -ciite-, -kuciq, -taciq, -cirkaq; < PE pb. uci3 assir-",to be good,
489,DEF,assiucia,whether it is good,
490,POST,cuka-,to be fast,
491,DEF,cukacia,whether it is fast,
492,POST,kaig-,to be hungry,
493,DEF,ciin kaiguciqa,why I am hungry,
494,POST,nere-,to eat,
495,DEF,nani nerucin,where you ate,
496,POST,ayuqe-,to be like,
497,DEF,ayuqucia,"what it is like, its condition",
498,POST,pi-,to do,
499,DEF,piciuguq,"it is the truth, the way it is",
500,POST,cau-,to what,
501,DEF,cauciat,what they are,
502,POST,takta-,to be that long,
503,DEF,taktacia,its length,
504,POST,Note how the various types of te ending bases (and cete ending bases) behave with this postbase. With bases ending in vowel plus te as in the next example: tekite-,to arrive,
505,DEF,tekiyucianek,about whether he arrive,
507,POST,piluaqercete-,to grant good fortune,
508,DEF,piluaqercessucianek,about whether he’s been granted good fortune,
509,POST,kiircete-,to be hot,
510,DEF,kiircecianek,about whether it is hot,
512,DEF,With ending bases ending in consonant plus te as in the next example: ce÷irucianek,"about whether he is visiting, or whether someone is visiting him’With ’bases ’ending ’in ’special ’te ’as ’in ’the ’next ’examples: ’ce÷irte- to visit",
513,POST,nereksaite-,to not have eaten,
514,DEF,nereksailucianek,about whether he’s eaten,
515,POST,ete-,to be,
516,DEF,elucia,the way it is; its form,(lexicalized) 
517,POST,"Also, with lexicalized and irregular meanings: iver-",to wade,
518,DEF,ivruciq,wading boot,
519,POST,nere-,to eat,
520,DEF,neruciq,meal,
521,DEF,Niitua allaneq (or allanrem) ayaucianek.,I heard that the stranger has left — about the stranger’s act of leaving.’Angutem ’arnaq ’aptaa ’tan’gurrarnun ’angyaq ’atuucianek. The ’man ’asked ’the ’woman ’whether ’the ’boys ’are ’using ’the ’boat ,being 
525,DEF,Nalluaqa ciin qavarciigalucin.,I don’t know why you can’t sleep — concerning the the cause of your condition of being unable to sleep.’Akaurtuq ’pek’ngucia. It ’has ’been ’a ’long ’time ’since ’he ’started ’walking ’or ’that ’he’s ’been ’up ’and ’awake ,‘to 
526,DEF,erucit iliitni,one dawn‘ ,dawn‘ 
527,POST,atakuu-,to be evening,
528,DEF,atakuucit iliitni,one evening,
529,POST,ayag-,to depart‘ ,depart‘ 
530,DEF,ayaucit iliitni,one time when departing,
531,DEF,"Ta¥ga-i piurelun’-am ta¥gaten piyalria, picit ill’itni ta¥ga-i ellimerrsaqiini ayagyalrim tayima tekitenritliniur.","And so it went on, but one time — on one of the occasions — when she had sent him out he did not come (back).",‘to 
532,DEF,caliciquq,he will work,
533,POST,nere-,to eat,
534,DEF,"nerciquq (K, BB form); ner’ciquq (Y, HBC form); nereciquq (NSU form)",he will eat,
535,POST,elite-,to learn,
536,DEF,eliciiqaa; eliteciqaa (HBC form),he will learn it,
537,POST,pairte-,to encounter,
538,DEF,pairciiqaa; pairteciqaa (HBC form),he will encounter her,
539,POST,pair-,to lick,
540,DEF,pairciqaa,he will lick it,
541,DEF,Nererraarluni qavarningkuni inarciiquq.,"After eating, when he becomes sleepy he will go to bed.’Unuaqu ’ellallirciqsugnarquq. Tomorrow ’it ’will ’probably rain.",‘to 
542,DEF,nerciqiartua,I am about to eat,
543,POST,tekite-,to arrive,
544,DEF,tekiciiqiartuq,it is about to arrive,
545,POST,"+ciqli- / @ciiqli- to probably be going to V # the second cited form is used with bases that end in te, after the te is dropped; used with the enclitic =wa and a participial ending and the enclitic =wa; < -ciqe-/-ciiqe-lliinarte-",to lie down,
546,DEF,inarciiqlilria-wa,he will probably go to bed,
547,POST,nere-,to eat,
548,DEF,nerciqlikii-wa,he will probably eat it,
549,DEF,Unuaqu-wa ikayurciqlikiinga.,He will probably help me tomorrow.,
553,POST,"@~+cir-1 to let (it) V; to wait for (it) to V; to make (it) V # drops base-final te; not used with motion verbs; used mostly with transitive endings, but may be used with an intransitive ending in a reflexive sense; > ciar(ar)-; < PE pb. c(c)i3mernur-",to be tired,
554,DEF,mernurcirtuq,he is making himself tired’; mernurciraa he is making her tired,/ 
555,POST,nau-,to grow,
556,DEF,nauciraa,he is waiting for it to grow,
557,POST,ule-,to rise,(liquids) 
558,DEF,ulciraa or ul’ciraa,he is letting it (dough) rise or he is waiting for the tide to come in,
559,POST,tepenge-,to acquire an odor,
560,DEF,tepengciraa,he is letting it ferment,
561,POST,mecunge-,to get soaked,
562,DEF,mecungciraa,he is letting it soak,
563,POST,kumlate-,to be cold,
564,DEF,kumlaciraa,he is letting it cool off or freeze,
565,POST,kinerte-,to be dry,
566,DEF,kinerciraa,he is letting it dry,
567,POST,qame-,to die down,
568,DEF,qamciraa,he is waiting for it to die down,
569,POST,palu-,to starve,
570,DEF,paluciraa,he is starving it,
571,DEF,Elaturrami keniraq kumlaciraa.,She is letting the cooked food cool in the porch.,‘to 
572,DEF,teglegcirtuq,it got stolen,
573,POST,@:(u)cirkaq future condition of possessor with respect to V # see -ciq for details of use; this postbase is used rather than –ciq plus –ciqe-; < -ciq-kaq assir-,to be good,
574,DEF,assiucirkaa,whether it will be good,
575,DEF,Niitua allaneq (or allanrem) ayaucirkaanek.,I heard that the stranger will leave — about his future act of leaving.,be 
576,DEF,iqairciryartut,they are easily washed,
577,POST,qaner-,to speak,
578,DEF,qanerciryartuq,"he is easy to speak to, listens attentively",
579,POST,nere-,to eat,
580,DEF,neresciryartuq,it is easy to eat,
581,DEF,"@~+citaaq something used to cause one to V # and @~+citaar- to try to cause one to V # HBC; = -cetaaq & -cetaar@+cite-1 to let, allow, permit, cause, compel one to V # HBC, EG; = -cete-1 +cite-2 to have the quality of V or N # HBC, EG; = -cete-2 @:(u)cite-3 to V in place of, instead of, or for (him) (but not in the sense of",for the sake of’) # takes transitive endings only cali- to work,
582,DEF,calicitaa,he is working in her place,she) 
583,POST,qalarte-,to speak,
584,DEF,qalarucitaa,he spoke in her place,
588,POST,qaner-,to speak,
589,DEF,qanrucitaa,he spoke in her place,
590,POST,maante-,to be here,
591,DEF,maanlucitaa,he is here instead of her,
592,POST,mertar-,to pack water,
593,DEF,mertaucitaa,he is packing water in place of her,
594,DEF,Elitnauristeci naulluungan elitnauriciciiqaqa.,Because your teacher is ill I shall teach in his place.,‘to 
595,DEF,neresciurtuq,it got eaten,
596,POST,tegleg-,to steal’teglegciurtuq it ’got stolen’Neresciurtuq ’carayagmun ,‘to 
597,DEF,pupeckaraa,"he took it between his thumb and forefinger, he pinched it lightly",
598,POST,qigcig-,to look out of the corner of one’s eye,
599,DEF,qigeckaraa,he glanced at it out of the corner of his eye,
600,POST,qeceg-,to jump (over),
601,DEF,qeckaraa,he jumped over it,qecgaa) 
602,POST,"@–ckegg- to be very V, to have good N # only marginally productive; drops base-final te tungu-",to be black,
603,DEF,tunguckegtuq,it is very black,
604,POST,tanqig-,to be bright,
605,DEF,tanqickegtuq,it is very bright,
606,POST,nepete-,to stick,
607,DEF,nepeckegtuq,he is able to climb or balance well,
608,DEF,cingik,"point, tip",
609,DEF,cingickegtuq,it is very sharply pointed,
610,DEF,napa,"tree, post",
611,DEF,napackegtuq,"it (post, tree) is very straight",
612,DEF,ii,eye,
613,DEF,iickegtuq,he has well formed eyes,
614,DEF,{-cu- see -yu-} {-cuar- see -yuar-} –cuar(aq*) small N; tiny N; little N # = -kcuar(aq*); < -cuk-ar(aq); < PE pb. kyu(C)a3 neqae,fish,
615,DEF,neqcuar or neqcuaraq,a little fish’; neqcuaraat little fishes’; fish fry,
616,DEF,angyaq,boat,
617,DEF,angyacuar or angyacuaraq,little boat,
618,DEF,qavcik,wolverine,
619,DEF,qavcicuar or qavcicuaq,marten,(lexicalized) 
623,POST,Irregularly and lexicalized: irni-,to give birth,
624,POST,irnicuar-,to miscarry,
625,DEF,Necuarangqertuq.,"He has a small house.’Necuarartangqertuq. ’or ’Necuartangqertuq. There ’is ’a ’small house.’Ayainanermini ’necuarmek ’imumek ’tekicartulliniluni, ’tua-i ’tanqigce÷ani. As ’he ’was ’going ’along, ’he ’came ’upon ’this ’brightly ’lit ’little house.",nit0anaq 
626,DEF,"anarcugninarquq, anarcugnilarquq, anacugninarquq",it smells like feces,
627,DEF,neqerrluk,dried fish,
628,DEF,"neqerrlugcugninarquq, neqerrlugcugnilarquq, neqerrlucugninarquq",it smells like dried fish,
629,DEF,+cugnite- to smell or taste like N # takes intransitive endings only; HBC; < -cuk-nite-; < PE pb. nit0neqerrluk,dried fish,
630,DEF,neqerrlugcugnituq,it smells like dried fish,
631,DEF,"{-cugyaaqe- see -yugyaaqe-} {-cuirute- see -yuirute-} {-cuite- see -yuite-} –cuk unpleasing N; ugly old N; bad result of V-ing # only marginally productive; > cuar(aq*), -cugninarqe-, -cungaq, -cugnite-, -pacug-, -qucuk, -culngu-; < PE pb. cu!putukuq",big toe,
632,DEF,putukucuk,"sore toe, ingrown toenail",
633,DEF,qauq,sore on head,
634,DEF,qaucuk,sore on head with loss of hair,
635,DEF,tan’gurraq,boy,
636,DEF,tan’gurracuk,no-good boy,
637,DEF,arnaq,woman,
638,DEF,arnacuk,no-good woman,
642,DEF,tunu,back of body,
643,DEF,tunucuk,"back of head immediately above the neck, occiput",(lexicalized) 
644,POST,nau-,to grow,
645,DEF,naucuk,"growth on body, tumor",
646,DEF,kelipaq,bread,
647,DEF,kelipacuggluk,sourdough bread,(lexicalized) 
648,DEF,Angulviim tutaanga putukucumkun pitsaqevkenani.,The big man unintentionally stepped on my sore toe.,cul&uaqsak 
649,DEF,aqsaculnguunga,I have a stomachache,
650,POST,mertar-,to fetch water,
651,DEF,mertaculnguuq,he is having trouble fetching water,it) 
652,DEF,ella,awareness,
653,DEF,ellaculnguuq,he is feeling poorly,
654,DEF,{-cunaite- see -yunaite-} {-cunari- see -yunari-} {-cunarqe- see -yunarqe-} –cungaq cute little N; little N (NSU meaning) # < -cuk-?-; < PE pb. cu&aq al’qaq,older sister,
655,DEF,al’qacungaq,older but not oldest sister,
656,DEF,ema (root),grandmother,
657,DEF,emacungaq,grandmother,form) 
658,DEF,[e]nae,house,
659,DEF,nec’ungaq,little house,form) 
660,DEF,curaq,blueberry,
661,DEF,curacungaq,raisin,(lexicalized) 
662,DEF,ui,husband,
663,DEF,uicungaq,male cross-cousin of female,(lexicalized) 
664,DEF,nuliaq,wife ,
665,DEF,nuliacungaq,female cross-cousin of male,(lexicalized) 
666,DEF,uyuraq,younger sibling,
667,DEF,uyuracungaq,youngest sibling,
668,DEF,quli(’caq),firstborn,
669,DEF,qulicungaq,older brother,form) 
674,DEF,"+cur- / +ssur- to hunt N; to seek N; to check N (game-catching implement) # the form beginning with c is used on consonant-ending bases and the form beginning with ss is used on vowel-ending bases; generally takes intransitive endings only (but see first example below); K, Y, BB; = -ssurpi",thing,
675,DEF,pissurtuq,he is hunting’; pissuraa he is hunting it,
676,DEF,tuntu,caribou,
677,DEF,tuntussurtuq,he is hunting caribou,
678,DEF,kayangu(q),egg,
679,DEF,kayangussurtuq,he is gathering eggs,
680,DEF,neqae,fish,
681,DEF,neqsurtuq,he is fishing; he’s fishing (by gillnet),
682,DEF,nayiq,seal,
683,DEF,nayircurtuq,he is hunting seals,
684,DEF,yaqulek,bird,
685,DEF,yaqulegcurtuq,he is hunting birds,
686,DEF,kuvya(q),fishnet,
687,DEF,kuvyassurtuq,he is checking the fishnet,
688,DEF,kapkaanaq,trap,
689,DEF,kapkaanarcurtuq,he is checking traps,
690,DEF,aki,money,
691,DEF,akissurtuq,he’s prospecting for valuable minerals’akissuq prostitute,(lexicalized) 
692,DEF,kumakaq,birch tree fungus,
693,DEF,kumakarcurtuq,he’s harvesting birch tree fungus (to use with chewing tobacco),
694,POST,–curlak misfortune in V-ing # and –curlag- to be interfered with while V-ing; to V with unsatisfactory results # pi-,to do,
695,DEF,picurlagtuq,"he had an accident, met with misfortune’picurlak ",picurlaun) 
696,POST,uita-,to stay,
697,DEF,uitacurlagtuq,"something interfered with his stay, he is not at peace; he is uncomfortable with his stay",
698,POST,qavar-,to sleep,
699,DEF,qavacurlagtuq,he didn’t sleep well,
700,POST,nere-,to eat,
701,DEF,ner’curlagtuq or nercurlagtuq,he didn’t eat well’; something disturbed his eating’; he didn’t enjoy his food,
702,POST,kipute-,to buy,
703,DEF,kiputecurlagtuq,"he bought the wrong thing, or bought something which proved defective’Eniitni ’yugyassiyaagan ’unuk ’qavacurlagtua. At ’their ’house, ’since ’it ’was ’so ’full ’of ’people, ’I ’did ’not ’sleep ’well ’last night.’Tua-i ’naugga ’avani ’irnicurlagluki, ’yuungcaristetaitellrani ’qanlallrulriit, ",2005:138) 
708,POST,"{-cuumiir- see -yuumiir-} {-cuumiir(ar)te- see -yuumiir(ar)te-} {-cuumiite- see -yuumiite-} {-cuumir- see -yuumir-} +cuun / +ssuun device for V-ing, device associated with N # the form starting with c is used on consonantending bases, and the form starting with ss is used on vowel-ending bases; Y, K, BB; = -ssuun; < -?-n; < PE pb. ci(C)un iqvar-",to pick berries,
709,DEF,iqvarcuun,"berrypicking device, bucket, etc.",
710,POST,cali-,to work,
711,DEF,calissuun,tool,
712,POST,nere-,to eat,
713,DEF,ner’ssuun or nerrsuun,"eating utensil, fork",
714,POST,tenge-,to take flight,
715,DEF,tengssuun,airplane,(lexicalized) 
716,POST,tengaur-,to fly,
717,DEF,tengaurcuun,airplane,(lexicalized) 
718,POST,"igar-, alngar-",to write,
719,DEF,"igarcuun, alngarcuun","pencil, pen",(lexicalized) 
720,POST,iqairi-,to remove dirt,
721,DEF,iqairissuun,washing machine,(lexicalized) 
722,POST,mingqe-,to sew,
723,DEF,mingqessuun or mingeqsuun,sewing machine,(lexicalized) 
724,DEF,arnassagaq,old woman,
725,DEF,arnassagarcuun,old-age pension for a woman,(lexicalized) 
726,DEF,angukara’urluq,old man,
727,DEF,angukara’urlurcuun,old-age pension for a man,(lexicalized) 
728,DEF,anuqae,wind,
729,DEF,anuqessuun,"windsock, storm lantern, wind generator",
730,POST,vegtar-,to harvest grass,
731,DEF,vegtarcuun,sickle,
732,POST,mertar-,to get water,
733,DEF,mertarcuun,bucket for hauling water,
734,POST,ukici-,to make a hole,
735,DEF,ukicisuun,awl; drill,
736,POST,a¥g’ari-,to remove,
737,DEF,a¥g’arissuun,eraser,(lexicalized) 
738,POST,niicugni-,to listen,
739,DEF,niicugnissuun,radio; hearing aid,(lexicalized) 
740,POST,pissur-,to hunt,
741,DEF,pissurcuun,hunting implement; hunting license,
742,DEF,qanganaq,squirrel,
743,DEF,qanganarcuun,squirrel trap,
744,DEF,egturyaq,mosquito,
745,DEF,egturyarcuun,mosquito net; mosquito repellent,
746,DEF,unuk,night,
747,DEF,unugcuun,moon,(elsewhere) 
748,POST,augtur-,to take communion,
749,DEF,augturcuun,communion dress,
750,POST,qaner-,to speak,
751,DEF,qanercuun,telephone,
752,POST,ermig-,to wash the face,
753,DEF,ermigcuun,washbasin,
754,POST,ayaga-,to travel,
755,DEF,ayagassuun,"device (vehicle, garment) for traveling",
756,POST,ipegcari-,to sharpen,
757,DEF,ipegcarissuun,whetstone,
761,POST,iqairi- or evigi-,to wash iqairissuun or ervigissuun washing machineclothes’Caliuq ’akingengnaqluni ’elitnaurcuutekaminek. He ’is ’working ’to ’try ’to ’get ’money ’to ’go ’to ’school ,-yuuq} 
767,DEF,{-gglainaq* see -rrlainaq*} {-gglak see -rrlak} {-ggluar(ar)- see -rrluar(ar)-} {-gglugaq* see -rrlugaq*} {-gglugte- see -rrlugte-} {-ggluk see -rrluk} +gguir- to go by way of N; to go through N # used with demonstrative adverb bases; takes intransitive endings only; < -ggun (demo. pronoun terminalis); < PE pb. k(k)u(C)a3maa(ni),here,
768,DEF,maagguirtuq,he is coming along this route,
769,DEF,pava(ni),back up there,
770,DEF,pavagguirtuq,he is going through the area back up there,
771,DEF,nani,"where?’, naw’un which way?",
772,DEF,nawuirta?,which way is he going?,
778,POST,"I @+ (r/l)i-1 to become or cause to become V # used with adjectival verbs; the (r) is used with bases ending in a prime vowel, and the (l) with bases ending in e (but (special) te changes to l); with expanded bases ending in the postbase -ite-, -i:rute- is used instead of this postbase; > -ciigali-, -liri-, -keggi-, -kelli-, -killi-, -lguri-, -mari-, -qsigi-, -nari-, -ngari-; < PE pb. li-2 cuka-",to be fast,
